Date,Open,High,Low,Close,Adj Close,Volume
2010-11-25,287.100006,288.399994,277.5,282.190002,135.268967,46879080.0
2010-11-26,283.109985,290.970001,279.174988,286.274994,137.227158,40665000.0
2010-11-29,287.209991,290.105011,284.100006,287.975006,138.042053,18550930.0
2010-11-30,287.23999,299.98999,285.524994,299.220001,143.432373,31774970.0
2010-12-01,299.899994,312.350006,297.505005,310.015015,148.607025,28775250.0
2010-12-02,312.355011,317.359985,308.704987,309.920013,148.561493,20127970.0
2010-12-03,309.299988,310.5,304.799988,307.075012,147.197723,16717370.0
2010-12-06,307.970001,309.0,293.5,295.234985,141.522141,31659450.0
2010-12-07,295.299988,295.5,285.0,286.450012,137.311035,38866190.0
2010-12-08,285.0,286.0,279.200012,280.5,134.458893,34752920.0
2010-12-09,281.5,281.700012,266.649994,268.690002,128.797699,43130530.0
2010-12-10,268.399994,274.454987,265.549988,273.244995,130.981155,52261980.0
2010-12-13,274.549988,278.0,269.5,274.484985,131.575546,42073330.0
2010-12-14,274.920013,280.5,274.054993,279.269989,133.869263,24181790.0
2010-12-15,278.299988,278.299988,267.0,269.804993,129.332169,30594750.0
2010-12-16,270.899994,277.899994,267.73999,276.295013,132.443192,45922940.0
2010-12-20,275.0,275.0,269.0,270.045013,129.447235,24810450.0
2010-12-21,270.924988,276.5,270.924988,274.375,131.522842,19613340.0
2010-12-22,274.799988,278.799988,273.0,274.494995,131.580353,18938400.0
2010-12-23,275.5,276.790009,273.51001,274.625,131.64267,11988360.0
2010-12-24,274.600006,276.899994,273.0,275.535004,132.078873,11545630.0
2010-12-27,276.450012,277.13501,274.559998,275.119995,131.879944,10204450.0
2010-12-28,276.5,276.5,272.5,272.850006,130.791824,9764330.0
2010-12-29,273.5,276.320007,273.125,275.519989,132.071671,9241550.0
2010-12-30,275.100006,278.045013,274.179993,274.964996,131.805649,21062540.0
2010-12-31,275.399994,282.744995,275.304993,281.190002,134.789642,19624140.0
2011-01-03,283.269989,285.200012,281.515015,282.209991,135.278564,11060070.0
2011-01-04,283.440002,283.440002,272.714996,273.559998,131.132156,31035310.0
2011-01-05,273.5,273.640015,268.200012,269.320007,129.099716,25213120.0
2011-01-06,271.399994,271.399994,261.309998,262.23999,125.705864,37167080.0
2011-01-07,261.790009,264.200012,256.714996,260.095001,124.677635,44430600.0
2011-01-10,259.984985,263.399994,253.600006,254.710007,122.096336,29547190.0
2011-01-11,254.625,262.859985,253.5,261.285004,125.248108,34477870.0
2011-01-12,262.799988,268.899994,256.970001,266.970001,127.973198,41769810.0
2011-01-13,267.399994,267.399994,255.494995,256.070007,122.748253,28050330.0
2011-01-14,256.670013,258.799988,249.139999,250.080002,119.876907,26839080.0
2011-01-17,250.399994,253.5,249.0,251.619995,120.61512,16030680.0
2011-01-18,252.0,256.200012,252.0,255.455002,122.453445,11847170.0
2011-01-19,256.190002,256.584991,248.725006,250.175003,119.922447,22819750.0
2011-01-20,249.100006,254.5,246.309998,253.505005,121.518715,28013320.0
2011-01-21,252.889999,260.700012,252.199997,259.690002,124.483513,29086400.0
2011-01-24,264.0,270.73999,263.600006,269.505005,129.18837,36693320.0
2011-01-25,270.899994,273.73999,266.799988,267.795013,128.368668,41470240.0
2011-01-27,268.904999,271.195007,264.25,265.350006,127.196663,29786890.0
2011-01-28,264.970001,267.464996,259.045013,262.015015,125.598015,28302770.0
2011-01-31,258.0,266.5,257.100006,264.23999,126.664566,26079810.0
2011-02-01,265.26001,266.0,258.519989,259.404999,124.346886,26786520.0
2011-02-02,262.470001,263.359985,256.0,257.375,123.373817,21956200.0
2011-02-03,257.5,265.899994,256.119995,265.174988,127.11277,21769030.0
2011-02-04,264.799988,269.5,263.0,264.579987,126.827545,29249880.0
2011-02-07,265.970001,268.779999,263.454987,266.345001,127.67363,17458040.0
2011-02-08,266.399994,268.5,262.399994,263.820007,126.463249,25097770.0
2011-02-09,263.5,263.5,256.5,258.100006,123.721344,19473280.0
2011-02-10,257.809998,258.5,247.630005,249.410004,119.555763,28514130.0
2011-02-11,249.800003,260.200012,248.505005,259.26001,124.27739,26488500.0
2011-02-14,261.0,270.690002,261.0,269.820007,129.339386,26170250.0
2011-02-15,271.0,276.100006,267.01001,273.679993,131.189667,28975160.0
2011-02-16,273.234985,277.299988,272.369995,275.105011,131.872757,17009500.0
2011-02-17,275.200012,278.799988,274.0,278.054993,133.286865,16081310.0
2011-02-18,278.255005,281.475006,273.959991,276.105011,132.352112,26082690.0
2011-02-21,276.140015,279.899994,274.445007,279.184998,133.828537,18315610.0
2011-02-22,277.399994,277.700012,271.399994,272.730011,130.734299,19700870.0
2011-02-23,271.0,272.089996,260.940002,261.765015,125.478188,31528330.0
2011-02-24,262.440002,264.0,251.225006,252.865005,121.211929,37517520.0
2011-02-25,255.0,261.980011,253.380005,258.265015,123.800438,31609310.0
2011-02-28,259.0,266.214996,258.36499,263.045013,126.091751,26445970.0
2011-03-01,265.700012,271.799988,264.744995,270.535004,129.682114,18161160.0
2011-03-03,269.0,271.915009,265.559998,268.25,128.586777,28700950.0
2011-03-04,270.799988,272.799988,269.304993,270.464996,129.64856,17552410.0
2011-03-07,268.440002,268.440002,261.100006,262.415009,125.789742,15342560.0
2011-03-08,262.799988,265.48999,262.019989,264.225006,126.657394,13918430.0
2011-03-09,265.970001,266.5,261.720001,262.734985,125.943146,15533520.0
2011-03-10,261.524994,261.524994,257.5,258.975006,124.140762,14394580.0
2011-03-11,257.790009,259.5,255.399994,256.515015,122.961563,13732700.0
2011-03-14,257.25,260.899994,256.579987,260.204987,124.730362,12226670.0
2011-03-15,256.0,258.450012,252.044998,256.25,122.834526,14295940.0
2011-03-16,257.625,265.859985,257.625,264.394989,126.738869,18196070.0
2011-03-17,262.5,267.0,260.869995,261.75,125.471001,20404270.0
2011-03-18,263.600006,264.200012,258.0,259.024994,124.164734,11578130.0
2011-03-21,260.839996,261.450012,256.859985,258.26001,123.79805,10688970.0
2011-03-22,259.540009,263.209991,259.5,262.054993,125.617188,11912100.0
2011-03-23,261.790009,264.799988,259.5,264.265015,126.676567,12688430.0
2011-03-24,264.799988,266.570007,263.209991,265.075012,127.06485,8893740.0
2011-03-25,266.799988,271.899994,264.799988,271.084991,129.945724,15233710.0
2011-03-28,270.5,276.015015,270.125,274.924988,131.786453,15428240.0
2011-03-29,274.179993,279.295013,274.109985,276.790009,132.680496,15582890.0
2011-03-30,277.98999,287.070007,277.529999,285.609985,136.908386,22426060.0
2011-03-31,287.970001,288.850006,275.799988,276.529999,132.555832,48157790.0
2011-04-01,276.529999,277.399994,270.51001,271.954987,130.362793,31112850.0
2011-04-04,272.700012,277.399994,272.630005,276.329987,132.459961,15845550.0
2011-04-05,278.450012,280.369995,274.200012,279.625,134.039429,17637000.0
2011-04-06,279.880005,282.399994,277.515015,279.734985,134.092178,21141460.0
2011-04-07,279.399994,283.5,277.5,281.290009,134.83757,15238690.0
2011-04-08,280.5,282.48999,276.170013,277.825012,133.176605,12049980.0
2011-04-11,277.970001,279.799988,276.25,278.420013,133.461823,11324650.0
2011-04-13,276.790009,282.98999,275.899994,281.899994,135.129974,15569850.0
2011-04-15,281.799988,284.899994,279.5,280.815002,134.609879,13672440.0
2011-04-18,281.200012,284.399994,274.684998,275.154999,131.896729,10581700.0
2011-04-19,275.5,276.86499,271.51001,273.334991,131.024277,11032690.0
2011-04-20,275.204987,280.200012,272.355011,279.515015,133.986725,19305390.0
2011-04-21,282.0,287.5,280.924988,286.11499,137.150452,17996100.0
2011-04-25,287.200012,296.005005,287.200012,291.880005,139.913925,12606890.0
2011-04-26,292.450012,294.959991,288.540009,293.375,140.630585,14745840.0
2011-04-27,294.0,295.480011,290.119995,291.045013,139.513687,15225750.0
2011-04-28,292.899994,293.209991,284.51001,285.575012,136.891617,18966690.0
2011-04-29,285.595001,286.894989,278.5,280.459991,134.439697,11658890.0
2011-05-02,281.0,281.899994,268.200012,269.269989,129.075729,20646010.0
2011-05-03,268.01001,272.769989,257.5,258.369995,123.850769,51171950.0
2011-05-04,259.190002,264.390015,256.25,261.579987,125.389503,22676620.0
2011-05-05,261.5,264.290009,258.700012,260.23999,124.747169,17188540.0
2011-05-06,260.299988,266.350006,260.299988,264.98999,127.024094,14598950.0
2011-05-09,265.700012,266.48999,260.200012,262.325012,125.746605,10878290.0
2011-05-10,262.059998,263.899994,260.904999,262.700012,125.926369,9979430.0
2011-05-11,263.73999,268.869995,261.200012,267.5,128.22728,22769520.0
2011-05-12,265.899994,267.980011,263.095001,264.144989,126.619026,14504050.0
2011-05-13,264.440002,268.0,261.51001,264.964996,127.012115,18406430.0
2011-05-16,264.0,265.720001,261.01001,261.630005,125.413467,13822430.0
2011-05-17,262.309998,262.684998,240.100006,241.470001,115.749672,80113800.0
2011-05-18,238.0,239.794998,232.845001,235.574997,112.923889,58824570.0
2011-05-19,236.440002,237.869995,231.264999,232.229996,111.320435,34026530.0
2011-05-20,231.199997,235.910004,231.039993,232.044998,127.732529,26997180.0
2011-05-23,231.399994,231.399994,223.824997,224.975006,123.840775,24033650.0
2011-05-24,225.0,226.789993,221.600006,222.210007,122.318726,24855500.0
2011-05-25,221.800003,222.979996,216.5,217.794998,119.88842,34547150.0
2011-05-26,218.470001,221.270004,216.735001,218.830002,120.458168,40873720.0
2011-05-27,220.369995,224.225006,220.100006,223.464996,123.009552,26039190.0
2011-05-30,224.190002,225.399994,221.5,223.729996,123.155426,13539840.0
2011-05-31,225.199997,230.419998,224.809998,229.794998,126.494003,20564070.0
2011-06-01,230.880005,233.699997,230.100006,232.919998,128.214203,25424640.0
2011-06-02,230.800003,234.979996,229.399994,233.419998,128.489426,19906680.0
2011-06-03,233.470001,235.600006,230.100006,231.25,127.29493,15729010.0
2011-06-06,230.300003,232.190002,227.240005,231.714996,127.550888,13405530.0
2011-06-07,231.339996,233.669998,230.509995,232.009995,127.71328,12526900.0
2011-06-08,231.399994,232.300003,228.610001,229.490005,126.326103,14453350.0
2011-06-09,229.490005,230.934998,225.565002,226.354996,124.600403,19949120.0
2011-06-10,226.979996,227.494995,222.529999,224.289993,123.463699,14751640.0
2011-06-13,223.895004,224.199997,221.0,221.994995,122.200378,17059570.0
2011-06-14,223.100006,224.649994,222.074997,223.024994,122.767357,15920730.0
2011-06-15,223.350006,223.574997,217.574997,218.25,120.138885,20552870.0
2011-06-16,217.160004,222.514999,216.134995,220.544998,121.402199,23779200.0
2011-06-17,222.0,222.130005,218.880005,221.309998,121.823296,12198680.0
2011-06-20,222.0,222.179993,212.005005,218.020004,120.012276,15482450.0
2011-06-21,218.800003,220.990005,214.119995,214.850006,118.267311,16470300.0
2011-06-22,216.179993,216.460007,212.324997,214.050003,117.826927,14625190.0
2011-06-23,213.649994,216.990005,213.600006,216.134995,118.974648,9463560.0
2011-06-24,217.695007,229.809998,217.360001,228.610001,125.841713,27608460.0
2011-06-27,227.5,232.979996,226.199997,232.600006,128.03804,22791310.0
2011-06-28,233.110001,234.919998,231.985001,234.110001,128.869247,17301420.0
2011-06-29,235.199997,238.639999,234.509995,237.955002,130.985794,18677540.0
2011-06-30,238.800003,243.300003,238.800003,240.464996,132.367447,27865900.0
